ID,Title,Description,Launch Date,Developer,Publisher,Price,Discount %,Original Price,Discounted Price,Recent Reviews,Recent Positive %,Recent Review Summary,Total Reviews,Total Positive %,Total Review Summary,Rating Value,Best Rating,Worst Rating,Tags,URL
712100,A Total War Saga: THRONES OF BRITANNIA,"From the multi-award-winning strategy series, A Total War Saga: Thrones of Britannia combines huge real-time battles with engrossing turn-based campaign, set at a critical flashpoint in history. Anglo-Saxons, Gaelic clans and Viking settlers clash for control. What Kingdom will you build?","2 May, 2018",CREATIVE ASSEMBLY;Feral Interactive (Mac);Feral Interactive (Linux),SEGA;Feral Interactive (Mac);Feral Interactive (Linux),"39,99€",,,,81,51%,Mixed,10865,69%,Mixed,6,10,1,Strategy;Historical;RTS;Turn-Based Strategy;Medieval;War;Action;Grand Strategy;Singleplayer;Multiplayer;Tactical;Co-op;Vikings;Military;Atmospheric;Turn-Based;Sandbox;City Builder,https://store.steampowered.com/app/712100/A_Total_War_Saga_THRONES_OF_BRITANNIA/?snr=1_7_7_7000_150_13
2062690,Tour de France 2023,Ride shoulder to shoulder with the best cyclists and show your panache to triumph on the Champs-Elysées in the official video game of the Tour de France 2023! Compete in mountain or flat stages and experience all the action of the Grande Boucle.,"8 Jun, 2023",Cyanide,Nacon,"39,99€",,,,,,,61,77%,Mostly Positive,7,10,1,Simulation;Sports;Singleplayer;Management;Realistic;Third Person;Casual;Family Friendly;Strategy;Atmospheric;First-Person;3D;Controller;Racing;Relaxing;Cycling;Bikes,https://store.steampowered.com/app/2062690/Tour_de_France_2023/?snr=1_7_7_7000_150_13
952060,Resident Evil 3,"Jill Valentine is one of the last remaining people in Raccoon City to witness the atrocities Umbrella performed. To stop her, Umbrella unleashes their ultimate secret weapon: Nemesis! Also includes Resident Evil Resistance, a new 1 vs 4 online multiplayer game set in the Resident Evil universe.","2 Apr, 2020","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","39,99€",,,,672,87%,Very Positive,50296,81%,Very Positive,9,10,1,Action;Zombies;Horror;Multiplayer;Female Protagonist;Survival Horror;Remake;Singleplayer;Third Person;Co-op;Gore;Third-Person Shooter;Violent;Story Rich;Atmospheric;Adventure;Sexual Content;Classic;Difficult;Great Soundtrack,https://store.steampowered.com/app/952060/Resident_Evil_3/?snr=1_7_7_7000_150_13
333420,Cossacks 3,"Cossacks 3 is the return of RTS classics. Obtain resources, build cities and research technologies while taking command of great armies, crushing enemies in grand historical warfares on land and sea!","20 Sep, 2016",GSC Game World,GSC Game World,"19,99€",,,,91,85%,Very Positive,9370,80%,Very Positive,9,10,1,Strategy;RTS;War;Multiplayer;Singleplayer;Historical;Resource Management;Action RTS;PvP;PvE;Base Building;3D;Isometric;City Builder;Action;Open World;Co-op;Economy;Replay Value;Real-Time with Pause,https://store.steampowered.com/app/333420/Cossacks_3/?snr=1_7_7_7000_150_13
8930,Sid Meier's Civilization® V,"Create, discover, and download new player-created maps, scenarios, interfaces, and more!","23 Sep, 2010",Firaxis Games;Aspyr (Mac);Aspyr (Linux),2K;Aspyr (Mac);Aspyr (Linux),"29,99€",,,,379,94%,Very Positive,118247,96%,Overwhelmingly Positive,10,10,1,Turn-Based Strategy;Strategy;Turn-Based;Multiplayer;Historical;4X;Addictive;Singleplayer;Hex Grid;Grand Strategy;Replay Value;Co-op;Tactical;Economy;Diplomacy;Moddable;Simulation;Classic;Great Soundtrack;Touch-Friendly,https://store.steampowered.com/app/8930/Sid_Meiers_Civilization_V/?snr=1_7_7_7000_150_13
20510,S.T.A.L.K.E.R.: Clear Sky,"S.T.A.L.K.E.R.: Clear Sky – standalone prequel for the acclaimed S.T.A.L.K.E.R.: Shadow of Chernobyl, which tells you story about the Clear Sky group, that want to research the Zone and understand it better.","15 Sep, 2008",GSC Game World,GSC World Publishing,"9,99€",,,,142,88%,Very Positive,13748,85%,Very Positive,9,10,1,Open World;Atmospheric;Post-apocalyptic;FPS;Survival;Action;First-Person;RPG;Shooter;Singleplayer;Survival Horror;Adventure;Multiplayer;Horror;Classic;Sci-fi;Moddable;Zombies;Inventory Management;Sandbox,https://store.steampowered.com/app/20510/STALKER_Clear_Sky/?snr=1_7_7_7000_150_13
976590,Bus Simulator 21 Next Stop,It's your stop! Bus Simulator 21 Next Stop is here! Enjoy many game improvements and a brand-new game mode with this comprehensive update. Career Mode combines Sandbox Mode with the campaign's economic system. Download the update now and experience Bus Simulator 21 anew.,"7 Sep, 2021",stillalive studios,astragon Entertainment,"34,99€",,,,95,78%,Mostly Positive,2703,71%,Mostly Positive,7,10,1,Simulation;Automobile Sim;Immersive Sim;3D;Driving;Realistic;First-Person;Colorful;Third Person;Family Friendly;Modern;Relaxing;Character Customization;Controller;Multiplayer;Open World;Co-op;Online Co-Op;Singleplayer;Management,https://store.steampowered.com/app/976590/Bus_Simulator_21_Next_Stop/?snr=1_7_7_7000_150_13
1376910,Super Catboy,"Super Catboy is an action-packed platformer created in a high-bit pixel art style, combining the best elements of the golden 16-bit platformer era of the 90s with some ‘pawsome’ new mechanics! And let’s not forget; there’s plenty of CAT CONTENT!","24 Jul, 2023",Pixelpogo,Assemble Entertainment,"9,99€",,,,10,70%,Mostly Positive,105,80%,Very Positive,9,10,1,Arcade;Side Scroller;Shoot 'Em Up;Beat 'em up;Platformer;Pixel Graphics;2D Platformer;Cats;2D Fighter;Action-Adventure;Retro;1990's;Old School;2D;Cute;Controller;Action;Shooter;Anime;Combat,https://store.steampowered.com/app/1376910/Super_Catboy/?snr=1_7_7_7000_150_13
582550,Passpartout: The Starving Artist,Even you can become a great artist! Wrestle subjectivity as you attempt to sell your art to rude customers in order to progress in this confusing art scene. The only thing threatening you is your expensive wine and baguette addiction! Will your art end up in the Louvre or on your parents' fridge?,"6 Jun, 2017",Flamebait Games,Flamebait Games;Gamera Games,"9,99€",,,,57,85%,Very Positive,5547,88%,Very Positive,9,10,1,Casual;Simulation;Indie;Singleplayer;Relaxing;Hand-drawn;Funny;Cartoon;Colorful;Design & Illustration;Family Friendly;Multiplayer;Great Soundtrack;Action;Cute;Memes;Cartoony;Strategy,https://store.steampowered.com/app/582550/Passpartout_The_Starving_Artist/?snr=1_7_7_7000_150_13
224760,FEZ,"Gomez is a 2D creature living in a 2D world. Or is he? When the existence of a mysterious 3rd dimension is revealed to him, Gomez is sent out on a journey that will take him to the very end of time and space. Use your ability to navigate 3D structures from 4 distinct classic 2D perspectives.","1 May, 2013",Polytron Corporation,Trapdoor,"9,99€",,,,35,94%,Very Positive,9827,93%,Very Positive,9,10,1,Platformer;Indie;Puzzle;Pixel Graphics;Exploration;Great Soundtrack;Singleplayer;Adventure;Casual;Mystery;Puzzle Platformer;2D;Beautiful;Relaxing;Atmospheric;Cute;2.5D;Retro;Controller;Metroidvania,https://store.steampowered.com/app/224760/FEZ/?snr=1_7_7_7000_150_13
820520,Deceive Inc.,"Go undercover as the world’s greatest spies in this tense multiplayer game of subterfuge. Disguise as anyone, deploy an arsenal of high-tech gadgets or neutralize the competition. As long as you extract with the objective, no trick is too dirty when you work for DECEIVE INC.","21 Mar, 2023",Sweet Bandits Studios,Tripwire Presents,"19,99€",,,,104,71%,Mostly Positive,3653,86%,Very Positive,9,10,1,Team-Based;Heist;Battle Royale;Social Deduction;Extraction Shooter;Hero Shooter;Multiplayer;FPS;Online Co-Op;Tactical;Action;PvP;Strategy;Stealth;Stylized;Asynchronous Multiplayer;Difficult;Female Protagonist;Psychological;Colorful,https://store.steampowered.com/app/820520/Deceive_Inc/?snr=1_7_7_7000_150_13
1404210,Red Dead Online,"Step into the vibrant, ever-evolving world of Red Dead Online and experience life in frontier America. Chase down bounties, battle outlaw gangs and other players, hunt, fish and trade, search for exotic treasures, run Moonshine, and much more to discover in a world of astounding depth and detail.","1 Dec, 2020",Rockstar Games,Rockstar Games,,-50%,"19,99€","9,99€",492,80%,Very Positive,49922,84%,Very Positive,9,10,1,Open World;Multiplayer;Western;Action;Adventure;Horses;Shooter;Realistic;Online Co-Op;Third-Person Shooter;PvP;Character Customization;Story Rich;Singleplayer;Co-op;MMORPG;First-Person;Violent;Controller;Gore,https://store.steampowered.com/app/1404210/Red_Dead_Online/?snr=1_7_7_7000_150_13
33230,Assassin's Creed 2,"An epic story of family, vengeance and conspiracy set in the pristine, yet brutal, backdrop of a Renaissance Italy. New low price!","4 Mar, 2010",Ubisoft Montreal,Ubisoft,"9,99€",,,,343,89%,Very Positive,42216,89%,Very Positive,9,10,1,Action;Open World;Parkour;Assassin;Stealth;Adventure;Third Person;Historical;Story Rich;Singleplayer;Great Soundtrack;Atmospheric;Conspiracy;Action-Adventure;Multiplayer;Classic;Controller;Alternate History;Sandbox;Sci-fi,https://store.steampowered.com/app/33230/Assassins_Creed_2/?snr=1_7_7_7000_150_13
936140,Pro Cycling Manager 2019,Manage your own team of professional cyclists in the new 2019 season. Take the lead in over 200 races and 600 stages around the world and try to win legendary races like La Vuelta and the Tour de France.,"27 Jun, 2019",Cyanide Studio,Nacon,"9,99€",,,,,,,482,78%,Mostly Positive,7,10,1,Sports;Simulation;Casual;Cycling;Management;Atmospheric;Realistic;Singleplayer;Economy;Replay Value;Score Attack;Team-Based;Relaxing;Co-op,https://store.steampowered.com/app/936140/Pro_Cycling_Manager_2019/?snr=1_7_7_7000_150_13
7670,BioShock™,"BioShock is a shooter unlike any you've ever played, loaded with weapons and tactics never seen. You'll have a complete arsenal at your disposal from simple revolvers to grenade launchers and chemical throwers, but you'll also be forced to genetically modify your DNA to create an even more deadly weapon: you.","21 Aug, 2007",2K Boston;2K Australia,2K,,-75%,"19,99€","4,99€",78,96%,Very Positive,22752,94%,Very Positive,9,10,1,FPS;Atmospheric;Story Rich;Action;Singleplayer;Horror;Steampunk;First-Person;Shooter;Sci-fi;RPG;Classic;Adventure;Dystopian;Underwater;Immersive;Dark;Political;Great Soundtrack;Alternate History,https://store.steampowered.com/app/7670/BioShock/?snr=1_7_7_7000_150_13
1422130,SimRail - The Railway Simulator,"SimRail is new, advanced railway simulator. Master high-speed long-distance EMU, heavy freight hauls and suburban trains. Travel 500 km of geodetic-data based real routes. Become train dispatcher and control the traffic according to the schedule or cooperate with other players on multiplayer mode.","13 Jan, 2023",SimRail S.A.,PlayWay S.A.,"33,99€",,,,140,63%,Mixed,2090,89%,Very Positive,9,10,1,Early Access;Trains;Simulation;Transportation;Multiplayer;Driving;Realistic;Massively Multiplayer;Singleplayer;Physics;Online Co-Op;Automobile Sim;Open World;Immersive Sim;Family Friendly;Exploration;3D;Experience;First-Person;Life Sim,https://store.steampowered.com/app/1422130/SimRail__The_Railway_Simulator/?snr=1_7_7_7000_150_13
899770,Last Epoch,"Uncover the Past, Reforge the Future. Ascend into one of 15 mastery classes and explore dangerous dungeons, hunt epic loot, craft legendary weapons, and wield the power of over a hundred transformative skill trees. Last Epoch is being developed by a team of passionate Action RPG enthusiasts.","30 Apr, 2019",Eleventh Hour Games,Eleventh Hour Games,"33,99€",,,,832,82%,Very Positive,21879,84%,Very Positive,9,10,1,Action RPG;Hack and Slash;RPG;Loot;Isometric;Action;Early Access;Adventure;Indie;Multiplayer;Gore;Singleplayer;Dungeon Crawler;Violent;Top-Down;Character Customization;Fantasy;Co-op;Time Travel;Magic,https://store.steampowered.com/app/899770/Last_Epoch/?snr=1_7_7_7000_150_13
577990,Ignition,IGNITION - it takes skill to drive like a nutter!Seven unique race tracks from the Lost Ruins to Cape Thor11 unusual vehicles from monster trucks to jungle jeepsFunky smooth-scrolling overhead race viewTwo player split-screen mode,"1 Jan, 1997",Unique Development Studios AB,Interplay Entertainment Corp.,"9,99€",,,,,,,185,87%,Very Positive,9,10,1,Racing;Action;Sports;Classic;Arcade;Isometric;Local Multiplayer;Multiplayer;Top-Down,https://store.steampowered.com/app/577990/Ignition/?snr=1_7_7_7000_150_13
1649080,Two Point Campus,"Build the university of your dreams with Two Point Campus, the sim with a twist from the makers of Two Point Hospital. Build, hire staff and run an academic institution packed with wild courses.","9 Aug, 2022",Two Point Studios,SEGA,"29,99€",,,,51,86%,Very Positive,2586,88%,Very Positive,9,10,1,Simulation;Management;Strategy;Building;Casual;City Builder;Sandbox;Funny;Cartoony;Isometric;Comedy;Family Friendly;Singleplayer;Indie;Tactical;Economy;Replay Value;Retro;Education;Cute,https://store.steampowered.com/app/1649080/Two_Point_Campus/?snr=1_7_7_7000_150_13
750920,Shadow of the Tomb Raider: Definitive Edition,"As Lara Croft races to save the world from a Maya apocalypse, she must become the Tomb Raider she is destined to be.","14 Sep, 2018",Eidos-Montréal;Crystal Dynamics;Nixxes;Feral Interactive (Mac);Feral interactive (Linux),Crystal Dynamics;Feral Interactive (Mac);Feral interactive (Linux),,,,"39,60€",451,84%,Very Positive,53553,85%,Very Positive,9,10,1,Adventure;Action;Female Protagonist;Singleplayer;Open World;Third Person;Story Rich;Puzzle;Stealth;Action-Adventure;Exploration;Survival;Violent;Atmospheric;Shooter;Gore;Great Soundtrack;Dark;Multiplayer;Heist,https://store.steampowered.com/app/750920/Shadow_of_the_Tomb_Raider_Definitive_Edition/?snr=1_7_7_7000_150_13
999020,Mega Man Zero/ZX Legacy Collection,"Mega Man Zero/ZX Legacy Collection brings together six classic titles in one game: Mega Man Zero 1, 2, 3 and 4, as well as Mega Man ZX and ZX Advent. The collection also features Z-Chaser, an exclusive new mode created just for this set of games.","25 Feb, 2020","CAPCOM CO., LTD.","CAPCOM CO., LTD.",,-67%,"29,99€","9,89€",20,80%,Very Positive,1516,79%,Mostly Positive,7,10,1,Action;RPG;Platformer;Great Soundtrack;2D;Classic;Difficult;Metroidvania;Singleplayer;Pixel Graphics;Anime;Story Rich;Retro;Side Scroller;Sci-fi;Adventure;Robots;Hack and Slash;Female Protagonist,https://store.steampowered.com/app/999020/Mega_Man_ZeroZX_Legacy_Collection/?snr=1_7_7_7000_150_13
115300,Call of Duty®: Modern Warfare® 3 (2011),The best-selling first-person action series of all-time returns with an epic sequel to the multiple GOTY award winner Call of Duty®: Modern Warfare® 2,"7 Nov, 2011",Infinity Ward;Sledgehammer Games,Activision,"39,99€",,,,159,89%,Very Positive,12047,89%,Very Positive,9,10,1,Action;FPS;Multiplayer;Shooter;First-Person;Singleplayer;War;Military;Online Co-Op;Co-op;Casual;Story Rich;Controller;Survival;Linear;Adventure;Zombies;Point & Click;Dog;Massively Multiplayer,https://store.steampowered.com/app/115300/Call_of_Duty_Modern_Warfare_3_2011/?snr=1_7_7_7000_150_13
245620,Tropico 5,"Return to the remote island nation of Tropico and expand your Dynasty’s reign from the early colonial period to beyond the 21st Century, facing new challenges including advanced trading mechanics, technology and scientific research, as well as cooperative and competitive MULTIPLAYER.","23 May, 2014",Haemimont Games,Kalypso Media Digital,"19,99€",,,,22,86%,Very Positive,9384,78%,Mostly Positive,7,10,1,Strategy;City Builder;Simulation;Sandbox;Multiplayer;Economy;Politics;Management;Resource Management;Singleplayer;Comedy;Co-op;RPG;Historical;Great Soundtrack;RTS;Funny;Atmospheric;Open World;Adventure,https://store.steampowered.com/app/245620/Tropico_5/?snr=1_7_7_7000_150_13
1549180,Propnight,"Join a thrilling party in Propnight, a multiplayer hide-and-seek game.","1 Dec, 2021",FNTASTIC,Mytona Fntastic,"9,75€",,,,251,69%,Mixed,14969,67%,Mixed,6,10,1,Multiplayer;Horror;Action;Survival Horror;Online Co-Op;PvP;Co-op;3D;First-Person;Third Person;Stylized;Combat;Survival;Asynchronous Multiplayer;Funny;Casual;Adventure;Controller;Sexual Content;Singleplayer,https://store.steampowered.com/app/1549180/Propnight/?snr=1_7_7_7000_150_13
233720,Surgeon Simulator,"Surgeon Simulator is an over-the-top operation sim, stitching together pitch-black humour with life-saving surgery. Become Dr. Burke, a would-be surgeon with a less than conventional toolkit, as he performs procedures on patients including the Heavy from TF2! ...is that a hammer?","19 Apr, 2013",Bossa Studios,tinyBuild,"9,75€",,,,31,74%,Mostly Positive,13054,83%,Very Positive,9,10,1,Simulation;Funny;Comedy;Physics;Indie;Medical Sim;Dark Humor;Difficult;Puzzle;Intentionally Awkward Controls;VR;First-Person;Casual;Aliens;Singleplayer;Dark;Action;Blood;Gore;Great Soundtrack,https://store.steampowered.com/app/233720/Surgeon_Simulator/?snr=1_7_7_7000_150_14
1124300,HUMANKIND™,"Rewrite history by shaping a civilization as unique as you are. Combine 60 cultures from the Ancient Era to the Modern Age to lead your empire to victory. Build thriving cities, outsmart rivals in epic battles, spread your influence and leave your mark on HUMANKIND™.","17 Aug, 2021",AMPLITUDE Studios,SEGA,"49,99€",,,,111,59%,Mixed,18700,66%,Mixed,6,10,1,Strategy;Turn-Based Strategy;City Builder;4X;Multiplayer;Historical;Grand Strategy;Management;Singleplayer;Turn-Based;War;Hex Grid;Simulation;Alternate History;Tactical;Open World;Great Soundtrack;Survival;Building;Character Customization,https://store.steampowered.com/app/1124300/HUMANKIND/?snr=1_7_7_7000_150_14
